YEAR,QUARTER,WEEK,GEOGRAPHY,MARKET,SECTOR,INDUSTRY,UT30_NAME,ACCOUNT_TYPE,SIGNINGS_AMT,PRACTICE,DEAL_SIZE,CLIENT_NAME,SIGNINGS_AMT_PY,SIGNINGS_AMT_PPY,COUNTRY,BRANCH,UT15_NAME,UT17_NAME,UT20_NAME,MONTH
2023,4,11,Rest of EMEA,DACH,Switzerland,Select BPS-T,"AI Integration Services (with IBM, AWS)",PREMIER,0.0,AI & Analytics,<10M,HOFFMANN LA ROCHE AG,,,,,Strategy & Technology,Hybrid Cloud & Data,"AI Integration Services (with IBM, AWS, Microsoft)",3
2023,4,12,Japan,JP Distribution,JP Consumer,Select BPS-T,Data Transformation,FOUNDATION CLUSTER,0.0,Data Services,<10M,"MITSUI & CO.,LTD.",,,,,Strategy & Technology,Hybrid Cloud & Data,"Data Transformation (with IBM, AWS, Microsoft)",3
2023,4,9,Japan,JP Banking & Financial Markets,JP BKFM MIZUHO,Banking,IBM Cyber Strategy and Risk Other,ENTERPRISE,0.0,Cyber Strategy & Risk,<10M,MIZUHO FINANCIAL GROUP,,,,,Intelligent Operations,Cybersecurity,IBM Cyber Strategy and Risk,2
2023,4,12,Americas,US Distribution,US Cpg,Computer Integrated Systems Design,Custom Application Management Services OA,Unassigned,0.0,Custom Application Operations,<10M,VF CORPORATION,,,,,Intelligent Operations,Application Operations,Custom Application Management Services,3
2023,2,10,APAC,GCG,MCN DIST PLUS,Select BPS-T,Finance Operations BPO,Unassigned,0.0,Finance & Procurement BPO,<10M,"TIANWEINI(SHANGHAI)TRADE CO.,LTD.",,,,,Intelligent Operations,Business Operations,Intelligent Finance Operations,3
2023,1,13,Japan,JP Top,JP Other,Unassigned,Custom Application Management Services OA,Unassigned,469.0,Custom Application Operations,<10M,"SANYO CO.,LTD.",,,,,Intelligent Operations,Application Operations,Custom Application Management Services,3
2023,3,11,Rest of EMEA,NCEE,Denmark,Travel & Transportation,SAP,PREMIER,0.0,SAP,<10M,A.P. MOLLER - MAERSK GROUP,,,,,Strategy & Technology,Business Applications,Business Transformation with SAP Applications,3
2023,1,5,Rest of EMEA,NCEE,Denmark,Select BPS-T,Custom Application Management Services OA,Unassigned,164.0,,<10M,LANDSCENTRET,,,,,Intelligent Operations,Application Operations,Custom Application Management Services,1
2023,2,5,Americas,US Federal,US Federal,Government,Strategy & Tech Top OA,ENTERPRISE,0.0,,<10M,ARMY1,,,,,Strategy & Technology,Strategy & Tech Top,Strategy & Tech Top Offering,1
2023,4,13,Japan,JP Public,JP LS,Select BPS-T,HR and Employee Operations OA,FOUNDATION,44254.0,Talent Operations,<10M,TAKEDA PHARMACEUTICAL COMPANY,,,,,Intelligent Operations,Business Operations,Intelligent HR and Employee Operations,3
2023,3,7,Americas,US Distribution,US Retail,Select BPS-T,ADOBE,FOUNDATION,0.0,Adobe,<10M,CAMPBELL SOUP COMPANY,,,,,Strategy & Technology,Business Applications,Marketing Transformation,2
2023,1,9,Americas,US Public and Communications,US Public and Communications,Select Client,Data Transformation,PREMIER,0.0,,<10M,HOFFMANN LA ROCHE AG,,,,,Strategy & Technology,Hybrid Cloud & Data,"Data Transformation (with IBM, AWS, Microsoft)",2
2023,2,3,UKI,UKI Financial Services Sector,UKI Nationwide,Banking,Custom Application Management Services OA,ENTERPRISE,25832.0,Custom Application Operations,<10M,NATIONWIDE BUILDING SOCIETY,,,,,Intelligent Operations,Application Operations,Custom Application Management Services,1
2023,1,10,Japan,JP Top,JP Other,Unassigned,AI Integration Services (with Microsoft),Unassigned,54209.0,Microsoft,<10M,"T Y BUILDING SERVICE, Y.K.",,,,,Strategy & Technology,Hybrid Cloud & Data,"AI Integration Services (with IBM, AWS, Microsoft)",3
2023,3,10,Americas,LA,LA Chile,Select Client,HR and Talent,TARGET PREMIER,0.0,Talent,<10M,LATAM AIRLINES GROUP,,,,,Strategy & Technology,Strategy & Transformation,HR & Talent Offering,3
2023,2,10,Americas,Canada,Canada Quebec,Travel & Transportation,Custom Application Management Services OA,ENTERPRISE,-83201.0,Custom Application Operations,<10M,AIR CANADA / AIMIA,,,,,Intelligent Operations,Application Operations,Custom Application Management Services,3
2023,1,12,Rest of EMEA,NCEE,Netherlands,Select BPS-T,SAP,ENTERPRISE,-14090.0,SAP,<10M,OMRON CORPORATION,,,,,Strategy & Technology,Business Applications,Business Transformation with SAP Applications,3
2023,4,7,Americas,US Public and Communications,US Public and Communications,Healthcare,Application Operations OA Top,ENTERPRISE,640968.0,,<10M,ABBOTT LABORATORIES,,,,,Intelligent Operations,Application Operations,Application Operations Top,2
2023,1,13,Japan,JP Top,JP Other,Unassigned,Experience Strategy and Design OA,Unassigned,14019.0,Enterprise Experience Design iX,<10M,FUJITSU LIMITED,,,,,Strategy & Technology,Strategy & Transformation,Experience Strategy and Design,3
2023,2,10,Rest of EMEA,NCEE,Finland,Select BPS-T,Experience Strategy and Design OA,Unassigned,0.0,,<10M,FINNAIR,,,,,Strategy & Technology,Strategy & Transformation,Experience Strategy and Design,3
2023,2,4,Rest of EMEA,NCEE,CEE,BP Activity end user not known,IBM CyberDefend Other,Unassigned,0.0,CyberDefend,<10M,ECONT EXPRESS OOD,,,,,Intelligent Operations,Cybersecurity,IBM CyberDefend,1
2023,2,4,Americas,US Federal,US Federal,Government,Data Transformation,ENTERPRISE,-2.0,,<10M,TET - AGRICULTURE,,,,,Strategy & Technology,Hybrid Cloud & Data,"Data Transformation (with IBM, AWS, Microsoft)",1
2023,3,6,UKI,UKI Distribution,UKI Retail,Digital Squads,Cloud Platform Engineering Services - Other,Unassigned,0.0,Platform Engineering Services,<10M,SLACK VENTURE CAPITAL LIMITED,,,,,Intelligent Operations,Application Operations,Cloud Platform Engineering Services,2
2023,1,13,APAC,GCG,Taiwan,Select BPS-T,Experience Strategy and Design OA,Unassigned,519360.0,Enterprise Experience Design iX,<10M,FAR EASTERN INTERNATIONAL BANK,,,,,Strategy & Technology,Strategy & Transformation,Experience Strategy and Design,3
2023,2,11,Rest of EMEA,Italy,Italy GOV HLTH,Government,"AI Integration Services (with IBM, AWS)",ENTERPRISE,45000.0,AI & Analytics,<10M,ENTI CENTRALI,,,,,Strategy & Technology,Hybrid Cloud & Data,"AI Integration Services (with IBM, AWS, Microsoft)",3
2023,4,12,Americas,US Public and Communications,US Public and Communications,Government,Supply Chain Transformation OA,FOUNDATION,0.0,Supply Chain,<10M,STATE OF TEXAS,,,,,Strategy & Technology,Strategy & Transformation,Supply Chain Transformation,3
2023,3,10,Americas,US Distribution,US Cpg,Select Client,Application Management Services for ISVs (Workday),TARGET ENTERPRISE,0.0,ISV Application Operations,<10M,THE KRAFT HEINZ COMPANY,,,,,Intelligent Operations,Application Operations,"Application Management Services for ISVs (not SAP, Oracle)",3
2023,1,7,Americas,US Federal,US Federal,Government,Strategy & Tech Top OA,Unassigned,0.0,,>=10M,FED - ACCOUNTING USE ONLY,,,,,Strategy & Technology,Strategy & Tech Top,Strategy & Tech Top Offering,2
2023,3,12,Japan,JP Top,JP Other,Unassigned,Cloud Platform Engineering Services - Other,Unassigned,0.0,Japan Joint Ventures,<10M,"TORAY INDUSTRIES, INC.",,,,,Intelligent Operations,Application Operations,Cloud Platform Engineering Services,3
2023,1,12,Americas,US Distribution,US TNT,Travel & Transportation,Supply Chain Transformation OA,FOUNDATION,0.0,Supply Chain,<10M,UNITED AIR LINES INC,,,,,Strategy & Technology,Strategy & Transformation,Supply Chain Transformation,3
2023,1,6,Japan,JP Industrial,JP AD CP and IPR,Automotive,Application Mgmt Services for Oracle OA,ENTERPRISE,0.0,Oracle Application Operations,<10M,TOYOTA MOTOR CORPORATION,,,,,Intelligent Operations,Application Operations,Application Management Services for Oracle,2
2023,3,11,Americas,Canada,Canada Fin,Digital Squads,Data Transformation,PREMIER,0.0,Data Services,<10M,GENERAL INSURANCE STATISTICAL AGENCY,,,,,Strategy & Technology,Hybrid Cloud & Data,"Data Transformation (with IBM, AWS, Microsoft)",3
2023,2,3,Americas,US Financial,US Financial,Select BPS-T,AMS for ISVs (Salesforce),FOUNDATION,0.0,ISV Application Operations,<10M,APOLLO GROUP/COX ENTERTAINMENT,,,,,Intelligent Operations,Application Operations,"Application Management Services for ISVs (not SAP, Oracle)",1
2023,3,13,Rest of EMEA,NCEE,CEE,Select BPS-T,Finance Operations BPO,Unassigned,16450.0,Finance & Procurement BPO,<10M,UNILEVER,,,,,Intelligent Operations,Business Operations,Intelligent Finance Operations,3
2023,2,11,Americas,US Public and Communications,US Public and Communications,Computer Integrated Systems Design,Custom Application Management Services OA,Unassigned,0.0,,<10M,STATE OF ARKANSAS,,,,,Intelligent Operations,Application Operations,Custom Application Management Services,3
2023,4,10,Rest of EMEA,NCEE,Netherlands,Consumer Products,Data Transformation,ENTERPRISE,0.0,,<10M,HEINEKEN,,,,,Strategy & Technology,Hybrid Cloud & Data,"Data Transformation (with IBM, AWS, Microsoft)",3
2023,2,13,Americas,US Communications & Industrial,US Communications & Industrial,Select Technology Sales Rep,Supply Chain Transformation OA,Unassigned,0.0,Supply Chain,<10M,ARIZONA PUBLIC SERVICE CO,,,,,Strategy & Technology,Strategy & Transformation,Supply Chain Transformation,3
2023,3,11,APAC,ASEAN,Singapore PUB,Select Technology Sales Rep,Strategy & Tech Top OA,TARGET ENTERPRISE,0.0,,<10M,MINISTRY OF HEALTH,,,,,Strategy & Technology,Strategy & Tech Top,Strategy & Tech Top Offering,3
2023,2,11,Japan,JP Top,JP Other,Unassigned,Cloud Platform Engineering Services - Other,Unassigned,0.0,Japan Joint Ventures,<10M,ALLIED TELESIS HOLDINGS K.K.,,,,,Intelligent Operations,Application Operations,Cloud Platform Engineering Services,3
2023,1,11,Rest of EMEA,SPGI,Spain DIST,Computer Integrated Systems Design,IBM CyberDefend Other,TARGET ENTERPRISE,724993.0,CyberDefend,<10M,EL CORTE INGLES,,,,,Intelligent Operations,Cybersecurity,IBM CyberDefend,3
2023,3,10,Americas,LA,LA North SSA,Select BPS-T,AMS for SAP Apps,Unassigned,0.0,SAP Application Operations,<10M,GRUPO ROMERO,,,,,Intelligent Operations,Application Operations,Application Management Services for SAP Applications,3
2023,2,7,Americas,US Public and Communications,US Public and Communications,Select Client,"App Mig and Modern (not AWS, Microsoft) OA",PREMIER,0.0,Migration & Modernization,<10M,HOFFMANN LA ROCHE AG,,,,,Strategy & Technology,Hybrid Cloud & Data,"Application Migration and Modernization (not AWS, Microsoft)",2
2023,2,6,Americas,US Public and Communications,US Public and Communications,Select Client,Data Transformation,TARGET PREMIER,218350.0,Data Services,<10M,GLAXO SMITHKLINE,,,,,Strategy & Technology,Hybrid Cloud & Data,"Data Transformation (with IBM, AWS, Microsoft)",2
2023,4,6,Americas,Canada,Canada Ind,Select Client,SAP Successfactors,PREMIER,1.0,SAP,<10M,TECK RESOURCES LIMITED,,,,,Strategy & Technology,Business Applications,HR Technology,2
2023,4,12,Japan,JP Banking & Financial Markets,JP BKFM Other,Digital Squads,Digital Product Design and Engineering OA,FOUNDATION,0.0,Migration & Modernization,<10M,SHONAI BANK,,,,,Strategy & Technology,Hybrid Cloud & Data,Digital Product Design and Engineering,3
2023,3,8,Americas,US Communications & Industrial,US Communications & Industrial,Media & Entertainment,ADOBE,TARGET PREMIER,0.0,Adobe,<10M,ECHOSTAR/DISH NETWORK,,,,,Strategy & Technology,Business Applications,Marketing Transformation,2
2023,3,8,Americas,Canada,Canada COMM,Select Client,Custom Application Management Services OA,PREMIER,2502.0,Custom Application Operations,<10M,CANADIAN UTILITIE,,,,,Intelligent Operations,Application Operations,Custom Application Management Services,2
2023,3,5,UKI,UKI Distribution,UKI CSI,Computer Integrated Systems Design,IBM Cyber Threat Management Other,Unassigned,423641.0,Cyber Threat Management,<10M,KYNDRYL,,,,,Intelligent Operations,Cybersecurity,IBM Cyber Threat Management,1
2023,3,11,Rest of EMEA,MEA,Saudi Arabia,Digital Squads,IBM Cyber Threat Management Other,Unassigned,0.0,Cyber Threat Management,<10M,INTERNATIONAL MEDICAL CENTER,,,,,Intelligent Operations,Cybersecurity,IBM Cyber Threat Management,3
2023,3,5,Japan,JP Industrial,JP Automotive,Select BPS-T,Supply Chain Transformation OA,FOUNDATION,0.0,Supply Chain,<10M,NGK SPARK PLUG CO LTD,,,,,Strategy & Technology,Strategy & Transformation,Supply Chain Transformation,1
2023,4,13,Americas,Canada,Canada Ind,Select Client,AMS for SAP Apps,PREMIER,33.0,SAP Application Operations,<10M,CENOVUS ENERGY,,,,,Intelligent Operations,Application Operations,Application Management Services for SAP Applications,3
2023,2,13,Rest of EMEA,DACH,DE COMM DIST HLS,Digital Squads,Data Transformation,Unassigned,12500.0,Data Services,<10M,TECHNOLOGIESTIFTUNG BERLIN,,,,,Strategy & Technology,Hybrid Cloud & Data,"Data Transformation (with IBM, AWS, Microsoft)",3
2023,1,10,Americas,US Distribution,US TNT,Select BPS-T,Application Mgmt Services for Oracle OA,Unassigned,0.0,Oracle Application Operations,<10M,A.P. MOLLER - MAERSK GROUP,,,,,Intelligent Operations,Application Operations,Application Management Services for Oracle,3
2023,4,9,Rest of EMEA,NCEE,Defence and Government,Select BPS-T,Experience Strategy and Design OA,Unassigned,0.0,,<10M,ÅRHUS KOMMUNE,,,,,Strategy & Technology,Strategy & Transformation,Experience Strategy and Design,2
2023,4,12,Americas,LA,Brazil,Select Client,Data Transformation,PREMIER,0.0,,<10M,VALE,,,,,Strategy & Technology,Hybrid Cloud & Data,"Data Transformation (with IBM, AWS, Microsoft)",3
2023,4,11,APAC,ANZ,Australia FSS,Banking,"AI Integration Services (with IBM, AWS)",TARGET PREMIER,303863.0,AI & Analytics,<10M,BENDIGO ADELAIDE BANK,,,,,Strategy & Technology,Hybrid Cloud & Data,"AI Integration Services (with IBM, AWS, Microsoft)",3
2023,3,10,APAC,ANZ,Australia PUB,Government,"App Mig and Modern (not AWS, Microsoft) OA",ENTERPRISE,-7658.0,Migration & Modernization,<10M,DEPARTMENT OF DEFENCE,,,,,Strategy & Technology,Hybrid Cloud & Data,"Application Migration and Modernization (not AWS, Microsoft)",3
2023,3,10,Americas,US Communications & Industrial,US Communications & Industrial,Select BPS-T,Custom Application Management Services OA,Unassigned,0.0,Custom Application Operations,<10M,SINCLAIR BROADCAST GROUP,,,,,Intelligent Operations,Application Operations,Custom Application Management Services,3
2023,2,9,Rest of EMEA,NCEE,CEE,Select BPS-T,Sales and Commerce Transformation OA,ENTERPRISE,12352.0,Customer,<10M,VOLKSWAGEN,,,,,Strategy & Technology,Strategy & Transformation,Sales and Commerce Transformation,2
2023,4,7,Americas,US Financial,US Financial,Select Client,ORACLE,Unassigned,0.0,Oracle,<10M,VERISK ANALYTICS,,,,,Strategy & Technology,Business Applications,Business Transformation with Oracle,2
2023,1,7,Rest of EMEA,NCEE,Finland,Select BPS-T,Digital Product Design and Engineering OA,Unassigned,0.0,Migration & Modernization,<10M,SYMPA OY,,,,,Strategy & Technology,Hybrid Cloud & Data,Digital Product Design and Engineering,2
2023,4,9,Americas,LA,LA North SSA,Digital Squads,Custom Application Management Services OA,Unassigned,7139.0,Custom Application Operations,<10M,PESQUERA DIAMANTE S.A.,,,,,Intelligent Operations,Application Operations,Custom Application Management Services,2
2023,3,4,Rest of EMEA,Italy,Italy FSS,Banking,Custom Application Management Services OA,ENTERPRISE,0.0,Custom Application Operations,<10M,INTESA SANPAOLO GROUP,,,,,Intelligent Operations,Application Operations,Custom Application Management Services,1
2023,1,11,Americas,LA,Brazil,Select BPS-T,"AI Integration Services (with IBM, AWS)",TARGET PREMIER,0.0,,<10M,MCDONALDS,,,,,Strategy & Technology,Hybrid Cloud & Data,"AI Integration Services (with IBM, AWS, Microsoft)",3
2023,1,8,Japan,JP Industrial,JP Automotive,Automotive,Custom Application Management Services OA,ENTERPRISE,0.0,,<10M,TOYOTA MOTOR CORPORATION,,,,,Intelligent Operations,Application Operations,Custom Application Management Services,2
2023,1,11,UKI,UKI Financial Services Sector,UKI Banking Other,Banking,WORKDAY,ENTERPRISE,0.0,Workday,<10M,NATWEST GROUP PLC,,,,,Strategy & Technology,Business Applications,HR Technology,3
2023,3,11,Japan,JP Insurance,JP INS Other,Insurance,"App Mig and Modern (not AWS, Microsoft) OA",FOUNDATION,47619.0,Migration & Modernization,<10M,T&D HOLDINGS,,,,,Strategy & Technology,Hybrid Cloud & Data,"Application Migration and Modernization (not AWS, Microsoft)",3
2023,3,2,Americas,Canada,Canada PUB,Government,SALESFORCE,ENTERPRISE,0.0,Salesforce,<10M,NON-CORE FEDERAL ACCOUNTS,,,,,Strategy & Technology,Business Applications,Business Transformation with Salesforce,1
2023,2,10,Americas,US Financial,US Financial,Banking,Application Operations OA Top,PREMIER,0.0,,<10M,DISCOVER FINANCIAL SERVICES,,,,,Intelligent Operations,Application Operations,Application Operations Top,3
2023,3,6,Rest of EMEA,NCEE,Netherlands,Select BPS-T,"App Mig and Modern (not AWS, Microsoft) OA",Unassigned,0.0,Migration & Modernization,<10M,HEMA,,,,,Strategy & Technology,Hybrid Cloud & Data,"Application Migration and Modernization (not AWS, Microsoft)",2
2023,1,8,Rest of EMEA,DACH,DE FSS,Select BPS-T,"AI Integration Services (with IBM, AWS)",ENTERPRISE,0.0,,<10M,AXA,,,,,Strategy & Technology,Hybrid Cloud & Data,"AI Integration Services (with IBM, AWS, Microsoft)",2
2023,2,5,Rest of EMEA,NCEE,SweNo,Select BPS-T,"App Mig and Modern (not AWS, Microsoft) OA",Unassigned,13020.0,Migration & Modernization,<10M,BRAVISSIMA (BC) LUXCO SCA,,,,,Strategy & Technology,Hybrid Cloud & Data,"Application Migration and Modernization (not AWS, Microsoft)",1
2023,2,5,Americas,US Communications & Industrial,US Communications & Industrial,Telecommunications,Mainframe Application Modernization OA,ENTERPRISE,0.0,IBM & Red Hat,<10M,AT&T,,,,,Strategy & Technology,Hybrid Cloud & Data,Mainframe Application Modernization,1
2023,4,7,Japan,JP Top,JP Other,Unassigned,Custom Application Management Services OA,Unassigned,0.0,Custom Application Operations,<10M,"NIPPO CO., LTD.",,,,,Intelligent Operations,Application Operations,Custom Application Management Services,2
2023,3,9,UKI,UKI Public,UKI MOD,Government,"App Mig and Modern (not AWS, Microsoft) OA",ENTERPRISE,0.0,Migration & Modernization,<10M,MOD CORPORATE SERVICES,,,,,Strategy & Technology,Hybrid Cloud & Data,"Application Migration and Modernization (not AWS, Microsoft)",2
2023,3,9,Japan,JP Top,JP Other,Unassigned,Custom Application Management Services OA,Unassigned,-846.0,Custom Application Operations,<10M,SEIKO GROUP CORPORATION,,,,,Intelligent Operations,Application Operations,Custom Application Management Services,2
2023,1,7,Americas,US Federal,US Federal,Government,Supply Chain Transformation OA,ENTERPRISE,0.0,Supply Chain,<10M,DHS - IMMIGRATION AND CUSTOMS ENFORCEMENT (ICE),,,,,Strategy & Technology,Strategy & Transformation,Supply Chain Transformation,2
2023,1,13,Americas,US Financial,US Financial,Banking,Cloud Platform Engineering Services - Other,ENTERPRISE,0.0,Platform Engineering Services,<10M,CITIGROUP,,,,,Intelligent Operations,Application Operations,Cloud Platform Engineering Services,3
2023,1,10,Americas,US Public and Communications,US Public and Communications,Healthcare,SAP,ENTERPRISE,196935.0,,<10M,ABBOTT LABORATORIES,,,,,Strategy & Technology,Business Applications,Business Transformation with SAP Applications,3
2023,2,11,Americas,Canada,Canada Quebec,Select Technology Sales Rep,Application Operations OA Top,TARGET PREMIER,0.0,,<10M,INTACT INSURANCE,,,,,Intelligent Operations,Application Operations,Application Operations Top,3
2023,2,8,APAC,ASEAN,Singapore DIST,Select BPS-T,IBM CyberDefend Other,Unassigned,19874.0,CyberDefend,<10M,"MITSUI O.S.K. LINES, LTD.",,,,,Intelligent Operations,Cybersecurity,IBM CyberDefend,2
2023,3,11,UKI,UKI Communications,UKI National Grid,Energy & Utilities,Data Transformation,ENTERPRISE,0.0,Data Services,<10M,NATIONAL GRID TRANSCO PLC,,,,,Strategy & Technology,Hybrid Cloud & Data,"Data Transformation (with IBM, AWS, Microsoft)",3
2023,2,11,Rest of EMEA,Italy,Italy FSS,Select BPS-T,"App Mig and Modern (not AWS, Microsoft) OA",Unassigned,0.0,Migration & Modernization,<10M,UNITED NATIONS ORG.-SITES,,,,,Strategy & Technology,Hybrid Cloud & Data,"Application Migration and Modernization (not AWS, Microsoft)",3
