YEAR,QUARTER,MONTH,UT15_NAME,UT17_NAME,UT20_NAME,GEOGRAPHY,MARKET,COUNTRY,REGION,REVENUE_BUDGET,COST_BUDGET,EXPENSE_BUDGET,BRANCH
2025,2,4,Automation Platform,Application Development & Integration,B2B Integration,Americas,US Industry Market,US Industry Plan,US Industry Region,3902569.46,0.0,0.0,
2025,3,7,Data Platform,AI Productivity,Business Analytics,APAC,ASEAN Market,Asean Plan,ASEAN Region,532001.97,0.0,0.0,
2025,1,1,Data Platform,AI Productivity,Business Analytics,APAC,Australia/New Zealand Market,Australia/New Zealand Plan,Australia/New Zealand Region,1448711.04,0.0,0.0,
2025,1,1,Data Platform,AI Productivity,Business Analytics,EMEA,DACH Market,DACH Plan,DACH Region,1109573.04,0.0,0.0,
2025,3,7,Data Platform,AI Productivity,Business Analytics,EMEA,DACH Market,DACH Plan,DACH Region,973079.44,0.0,0.0,
2025,2,4,Data Platform,AI Productivity,Business Analytics,EMEA,France Market,France Plan,France Region,1181455.84,0.0,0.0,
2025,4,10,Data Platform,AI Productivity,Business Analytics,EMEA,France Market,France Plan,France Region,1033387.69,0.0,0.0,
2025,1,1,Data Platform,AI Productivity,Business Analytics,APAC,India/South Asia Market,India & South Asia Plan,India/South Asia Region,145537.2,0.0,0.0,
2025,4,10,Data Platform,AI Productivity,Business Analytics,APAC,India/South Asia Market,India & South Asia Plan,India/South Asia Region,308276.5,0.0,0.0,
2025,2,4,Data Platform,AI Productivity,Business Analytics,APAC,Korea Market,Korea Plan,Korea Region,28482.7,0.0,0.0,
2025,1,1,Data Platform,AI Productivity,Business Analytics,EMEA,"Northern, Central and Eastern Europe Market","Northern, Central and Eastern Europe Plan","Northern, Central and Eastern Europe Top Region",1319232.39,0.0,0.0,
2025,1,1,Data Platform,AI Productivity,Business Analytics,EMEA,SPGI Market,SPGI Top,SPGI Region,218224.7,0.0,0.0,
2025,1,1,Data Platform,AI Productivity,Business Analytics,Americas,US Federal Market,U.S. Federal Plan,US Federal Region,225021.74,0.0,0.0,
2025,2,4,Data Platform,AI Productivity,Business Analytics,Americas,US Federal Market,U.S. Federal Plan,US Federal Region,327718.75,0.0,0.0,
2025,2,4,Data Platform,AI Productivity,Business Analytics,EMEA,UKI Market,UK/Ireland Plan,UKI Region,3801457.42,0.0,0.0,
2025,1,1,Data Platform,AI Productivity,Business Analytics,Americas,US Industry Market,US Industry Plan,US Industry Region,1927740.6,0.0,0.0,
2025,1,1,Data Platform,AI Productivity,AI Assistants,APAC,Australia/New Zealand Market,Australia/New Zealand Plan,Australia/New Zealand Region,364699.48,0.0,0.0,
2025,3,7,Data Platform,AI Productivity,AI Assistants,Americas,Canadian Market,Canada Plan,Canada Region,841314.97,0.0,0.0,
2025,2,4,Data Platform,AI Productivity,AI Assistants,EMEA,DACH Market,DACH Plan,DACH Region,856046.59,0.0,0.0,
2025,3,7,Data Platform,AI Productivity,AI Assistants,EMEA,France Market,France Plan,France Region,1004577.82,0.0,0.0,
2025,4,10,Data Platform,AI Productivity,AI Assistants,EMEA,France Market,France Plan,France Region,929541.56,0.0,0.0,
2025,3,7,Data Platform,AI Productivity,AI Assistants,APAC,Greater China Group Market,Greater China Group Plan,Greater China Group Region,36098.31,0.0,0.0,
2025,4,10,Data Platform,AI Productivity,AI Assistants,APAC,India/South Asia Market,India & South Asia Plan,India/South Asia Region,89455.38,0.0,0.0,
2025,1,1,Data Platform,AI Productivity,AI Assistants,Japan,Japan Market,Japan Plan,Japan Region,1988374.32,0.0,0.0,
2025,1,1,Data Platform,AI Productivity,AI Assistants,APAC,Korea Market,Korea Plan,Korea Region,8098.99,0.0,0.0,
2025,3,7,Data Platform,AI Productivity,AI Assistants,APAC,Korea Market,Korea Plan,Korea Region,7961.74,0.0,0.0,
2025,2,4,Data Platform,AI Productivity,AI Assistants,EMEA,Middle East/Africa Market,Middle East and Africa Plan,Middle East/Africa Top Region,432959.25,0.0,0.0,
2025,4,10,Data Platform,AI Productivity,AI Assistants,EMEA,SPGI Market,SPGI Top,SPGI Region,615676.29,0.0,0.0,
2025,2,4,Data Platform,AI Productivity,AI Assistants,Americas,US Federal Market,U.S. Federal Plan,US Federal Region,385911.95,0.0,0.0,
2025,4,10,Data Platform,AI Productivity,AI Assistants,Americas,US Federal Market,U.S. Federal Plan,US Federal Region,612387.61,0.0,0.0,
2025,1,1,Data Platform,AI Productivity,AI Assistants,Americas,US Industry Market,US Industry Plan,US Industry Region,1798863.48,0.0,0.0,
2025,1,1,Data Platform,AI/ML Ops,AI Governance,APAC,Australia/New Zealand Market,Australia/New Zealand Plan,Australia/New Zealand Region,189536.24,0.0,0.0,
2025,2,4,Data Platform,AI/ML Ops,AI Governance,APAC,Australia/New Zealand Market,Australia/New Zealand Plan,Australia/New Zealand Region,205716.43,0.0,0.0,
2025,1,1,Data Platform,AI/ML Ops,AI Governance,Americas,Canadian Market,Canada Plan,Canada Region,205866.09,0.0,0.0,
2025,2,4,Data Platform,AI/ML Ops,AI Governance,Americas,Canadian Market,Canada Plan,Canada Region,277771.38,0.0,0.0,
2025,2,4,Data Platform,AI/ML Ops,AI Governance,EMEA,DACH Market,DACH Plan,DACH Region,62635.05,0.0,0.0,
2025,2,4,Data Platform,AI/ML Ops,AI Governance,EMEA,France Market,France Plan,France Region,60114.09,0.0,0.0,
2025,3,7,Data Platform,AI/ML Ops,AI Governance,EMEA,France Market,France Plan,France Region,116627.04,0.0,0.0,
2025,4,10,Data Platform,AI/ML Ops,AI Governance,EMEA,France Market,France Plan,France Region,126696.97,0.0,0.0,
2025,3,7,Data Platform,AI/ML Ops,AI Governance,APAC,India/South Asia Market,India & South Asia Plan,India/South Asia Region,37969.41,0.0,0.0,
2025,3,7,Data Platform,AI/ML Ops,AI Governance,APAC,Korea Market,Korea Plan,Korea Region,4187.21,0.0,0.0,
2025,4,10,Data Platform,AI/ML Ops,AI Governance,APAC,Korea Market,Korea Plan,Korea Region,4851.55,0.0,0.0,
2025,3,7,Data Platform,AI/ML Ops,AI Governance,Americas,Latin America Market,Latin America Market Plan,Latin America Top Region,721788.91,0.0,0.0,
2025,1,1,Data Platform,AI/ML Ops,AI Governance,Americas,US Top Market,U.S. Other Plan,US Top Region,-108496.32,0.0,0.0,
2025,1,1,Data Platform,AI/ML Ops,AI Governance,Americas,US Public Market,U.S. Public Plan,US Public Top Account Region,115170.52,0.0,0.0,
2025,3,7,Data Platform,AI/ML Ops,AI Governance,Americas,US Public Market,U.S. Public Plan,US Public Top Account Region,144006.37,0.0,0.0,
2025,2,4,Data Platform,AI/ML Ops,AI Governance,Americas,US Industry Market,US Industry Plan,US Industry Region,87851.6,0.0,0.0,
2025,2,4,Data Platform,AI/ML Ops,AI Governance,Americas,US National Market,US National Plan,US Northeast Region,1264402.29,0.0,0.0,
2025,4,10,Data Platform,AI/ML Ops,AI Tools,Americas,Canadian Market,Canada Plan,Canada Region,347821.5,0.0,0.0,
2025,1,1,Data Platform,AI/ML Ops,AI Tools,EMEA,France Market,France Plan,France Region,460613.91,0.0,0.0,
2025,3,7,Data Platform,AI/ML Ops,AI Tools,APAC,India/South Asia Market,India & South Asia Plan,India/South Asia Region,105149.05,0.0,0.0,
2025,1,1,Data Platform,AI/ML Ops,AI Tools,EMEA,Italy Market,Italy Plan,Italy Region,195268.64,0.0,0.0,
2025,2,4,Data Platform,AI/ML Ops,AI Tools,EMEA,Italy Market,Italy Plan,Italy Region,159532.68,0.0,0.0,
2025,3,7,Data Platform,AI/ML Ops,AI Tools,Japan,Japan Market,Japan Plan,Japan Region,666315.51,0.0,0.0,
2025,4,10,Data Platform,AI/ML Ops,AI Tools,Japan,Japan Market,Japan Plan,Japan Region,905778.73,0.0,0.0,
2025,1,1,Data Platform,AI/ML Ops,AI Tools,EMEA,SPGI Market,SPGI Top,SPGI Region,68923.39,0.0,0.0,
2025,3,7,Data Platform,AI/ML Ops,AI Tools,Americas,US Financial Service Market,U.S. Financial Plan,US Financial Service Region,755199.28,0.0,0.0,
2025,2,4,Data Platform,AI/ML Ops,AI Tools,EMEA,UKI Market,UK/Ireland Plan,UKI Region,1407960.46,0.0,0.0,
2025,4,10,Data Platform,AI/ML Ops,AI Tools,EMEA,UKI Market,UK/Ireland Plan,UKI Region,1421264.0,0.0,0.0,
2025,4,10,Data Platform,AI/ML Ops,AI Tools,Americas,US Partner Service Market,US Build/Service Partnerss Plan,US Partner Service Region,157061.98,0.0,0.0,
2025,1,1,Data Platform,AI/ML Ops,AI Tools,Americas,US Industry Market,US Industry Plan,US Industry Region,415821.21,0.0,0.0,
2025,2,4,Data Platform,AI/ML Ops,AI Tools,Americas,US National Market,US National Plan,US Northeast Region,2226898.76,0.0,0.0,
2025,2,4,Automation Platform,Application Development & Integration,Application Development,EMEA,DACH Market,DACH Plan,DACH Region,21247.26,0.0,0.0,
2025,3,7,Automation Platform,Application Development & Integration,Application Development,EMEA,DACH Market,DACH Plan,DACH Region,22801.73,0.0,0.0,
2025,2,4,Automation Platform,Application Development & Integration,Application Development,APAC,Greater China Group Market,Greater China Group Plan,Greater China Group Region,1832.7,0.0,0.0,
2025,4,10,Automation Platform,Application Development & Integration,Application Development,APAC,Greater China Group Market,Greater China Group Plan,Greater China Group Region,5781.85,0.0,0.0,
2025,2,4,Automation Platform,Application Development & Integration,Application Development,Japan,Japan Market,Japan Plan,Japan Region,18260.0,0.0,0.0,
2025,4,10,Automation Platform,Application Development & Integration,Application Development,Japan,Japan Market,Japan Plan,Japan Region,21914.85,0.0,0.0,
2025,1,1,Automation Platform,Application Development & Integration,Application Development,Americas,Latin America Market,Latin America Market Plan,Latin America Top Region,12004.11,0.0,0.0,
2025,2,4,Automation Platform,Application Development & Integration,Application Development,Americas,Latin America Market,Latin America Market Plan,Latin America Top Region,78359.26,0.0,0.0,
2025,4,10,Automation Platform,Application Development & Integration,Application Development,EMEA,SPGI Market,SPGI Top,SPGI Region,10215.36,0.0,0.0,
2025,3,7,Automation Platform,Application Development & Integration,Application Development,Americas,US Partner Service Market,US Build/Service Partnerss Plan,US Partner Service Region,5577.58,0.0,0.0,
2025,1,1,Automation Platform,Application Development & Integration,Application Development,Americas,US Industry Market,US Industry Plan,US Industry Region,6860.96,0.0,0.0,
2025,3,7,Automation Platform,Application Development & Integration,Application Development,Americas,US National Market,US National Plan,US Northeast Region,441851.94,0.0,0.0,
2025,4,10,Automation Platform,Application Development & Integration,Application Development,Americas,US National Market,US National Plan,US Northeast Region,464899.99,0.0,0.0,
2025,1,1,Automation Platform,Application Development & Integration,Application Integration,APAC,Australia/New Zealand Market,Australia/New Zealand Plan,Australia/New Zealand Region,871563.87,0.0,0.0,
2025,4,10,Automation Platform,Application Development & Integration,Application Integration,Americas,Canadian Market,Canada Plan,Canada Region,666872.16,0.0,0.0,
2025,2,4,Automation Platform,Application Development & Integration,Application Integration,Japan,Japan Market,Japan Plan,Japan Region,169618.75,0.0,0.0,
2025,1,1,Automation Platform,Application Development & Integration,Application Integration,Americas,Latin America Market,Latin America Market Plan,Latin America Top Region,596854.09,0.0,0.0,
2025,2,4,Automation Platform,Application Development & Integration,Application Integration,Americas,Latin America Market,Latin America Market Plan,Latin America Top Region,706605.86,0.0,0.0,
2025,3,7,Automation Platform,Application Development & Integration,Application Integration,Americas,Latin America Market,Latin America Market Plan,Latin America Top Region,805621.6,0.0,0.0,
2025,1,1,Automation Platform,Application Development & Integration,Application Integration,Americas,US Public Market,U.S. Public Plan,US Public Top Account Region,356770.25,0.0,0.0,
2025,3,7,Automation Platform,Application Development & Integration,Application Integration,Americas,US Public Market,U.S. Public Plan,US Public Top Account Region,444552.38,0.0,0.0,
2025,2,4,Automation Platform,Application Development & Integration,Application Integration,Americas,US Industry Market,US Industry Plan,US Industry Region,2748084.8,0.0,0.0,
2025,3,7,Automation Platform,Application Development & Integration,Application Integration,Americas,US National Market,US National Plan,US Northeast Region,5480678.29,0.0,0.0,
2025,4,10,Automation Platform,Technology Business Management,Asset Lifecycle Management,APAC,ASEAN Market,Asean Plan,ASEAN Region,1120682.26,0.0,0.0,
2025,1,1,Automation Platform,Technology Business Management,Asset Lifecycle Management,APAC,Australia/New Zealand Market,Australia/New Zealand Plan,Australia/New Zealand Region,3473713.0,0.0,0.0,
