YEAR,QUARTER,MONTH,INDUSTRY,UT30_NAME,PRACTICE,GEOGRAPHY,MARKET,SECTOR,REVENUE_BUDGET_AMT,SIGNINGS_BUDGET_AMT,CLIENT_NAME,UT15_NAME,UT17_NAME,UT20_NAME,GROSS_PROFIT_BUDGET_AMT,PLAN_ID
2025,1,1,Communications Top,IBM Consulting (AUO),Security Services,Americas,US Communications & Industrial,US COMM Ind Top,600000.0,2000000.0,SYNIVERSE TECHNOLOGIES,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),113700.0,BUDCL
2025,2,4,Communications Top,IBM Consulting (AUO),Security Services,Americas,US Communications & Industrial,US COMM Ind Top,700000.0,10000000.0,SYNIVERSE TECHNOLOGIES,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),141000.0,BUDCL
2025,3,7,Communications Top,IBM Consulting (AUO),Security Services,Americas,US Communications & Industrial,US COMM Ind Top,850000.0,2000000.0,SYNIVERSE TECHNOLOGIES,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),172500.0,BUDCL
2025,4,10,Communications Top,IBM Consulting (AUO),Security Services,Americas,US Communications & Industrial,US COMM Ind Top,850000.0,6000000.0,SYNIVERSE TECHNOLOGIES,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),172500.0,BUDCL
2025,1,1,Communications Top,IBM Consulting (AUO),Security Services,Americas,US Communications & Industrial,US COMM Ind Top,1450000.0,7000000.0,TECO ENERGY INC,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),334000.0,BUDCL
2025,2,4,Communications Top,IBM Consulting (AUO),Security Services,Americas,US Communications & Industrial,US COMM Ind Top,2200000.0,1500000.0,TECO ENERGY INC,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),526000.0,BUDCL
2025,3,7,Communications Top,IBM Consulting (AUO),Security Services,Americas,US Communications & Industrial,US COMM Ind Top,3591000.0,500000.0,TECO ENERGY INC,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),872250.0,BUDCL
2025,4,10,Distribution Top,IBM Consulting (AUO),Security Services,Americas,Canada,Canada Other,1500000.0,2000000.0,CANADIAN PACIFIC KANSAS CITY,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),353221.87,BUDCL
2025,1,1,Distribution Top,IBM Consulting (AUO),Security Services,Americas,Canada,Canada Other,300000.0,100000.0,CANADIAN TIRE,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),92937.38,BUDCL
2025,2,4,Distribution Top,IBM Consulting (AUO),Security Services,Americas,Canada,Canada Other,300000.0,0.0,CANADIAN TIRE,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),97782.88,BUDCL
2025,3,7,Distribution Top,IBM Consulting (AUO),Security Services,Americas,Canada,Canada Other,369000.0,1330000.0,CANADIAN TIRE,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),133519.29,BUDCL
2025,4,10,Distribution Top,IBM Consulting (AUO),Security Services,Americas,Canada,Canada Other,363000.0,700000.0,CANADIAN TIRE,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),121307.81,BUDCL
2025,1,1,Distribution Top,IBM Consulting (AUO),Security Services,Americas,Canada,Canada Other,1100000.0,1170506.55,CHAUSSURES ALDO INC,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),334307.37,BUDCL
2025,2,4,Distribution Top,IBM Consulting (AUO),Security Services,Americas,Canada,Canada Other,1000000.0,1064096.86,CHAUSSURES ALDO INC,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),339698.59,BUDCL
2025,3,7,Distribution Top,IBM Consulting (AUO),Security Services,Americas,Canada,Canada Other,1000000.0,1064096.86,CHAUSSURES ALDO INC,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),315678.21,BUDCL
2025,4,10,Distribution Top,IBM Consulting (AUO),Security Services,Americas,Canada,Canada Other,600000.0,638458.12,CHAUSSURES ALDO INC,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),192094.37,BUDCL
2025,1,1,Distribution Top,IBM Consulting (AUO),Security Services,Americas,Canada,Canada Other,2857036.4,800000.0,"EMPIRE COMPANY LIMITED (SOBEYS, ACHILLE DE LA CHEVROTIERE)",IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),801053.93,BUDCL
2025,2,4,Distribution Top,IBM Consulting (AUO),Security Services,Americas,Canada,Canada Other,3116666.67,10000000.0,"EMPIRE COMPANY LIMITED (SOBEYS, ACHILLE DE LA CHEVROTIERE)",IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),883577.97,BUDCL
2025,3,7,Distribution Top,IBM Consulting (AUO),Security Services,Americas,Canada,Canada Other,1916666.67,0.0,"EMPIRE COMPANY LIMITED (SOBEYS, ACHILLE DE LA CHEVROTIERE)",IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),533654.66,BUDCL
2025,4,10,Distribution Top,IBM Consulting (AUO),Security Services,Americas,Canada,Canada Other,2133333.33,1100000.0,"EMPIRE COMPANY LIMITED (SOBEYS, ACHILLE DE LA CHEVROTIERE)",IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),623053.57,BUDCL
2025,1,1,Distribution Top,IBM Consulting (AUO),Security Services,Americas,Canada,Canada Other,1271989.03,1000000.0,FEDERATED CO-OPERATIVES,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),260056.99,BUDCL
2025,2,4,Distribution Top,IBM Consulting (AUO),Security Services,Americas,Canada,Canada Other,1086072.01,1330000.0,FEDERATED CO-OPERATIVES,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),229649.26,BUDCL
2025,3,7,Distribution Top,IBM Consulting (AUO),Security Services,Americas,Canada,Canada Other,1096072.01,1000000.0,FEDERATED CO-OPERATIVES,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),230768.44,BUDCL
2025,4,10,Distribution Top,IBM Consulting (AUO),Security Services,Americas,Canada,Canada Other,696072.01,1500000.0,FEDERATED CO-OPERATIVES,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),155088.53,BUDCL
2025,1,1,Distribution Top,IBM Consulting (AUO),Security Services,Americas,Canada,Canada Other,1526274.51,2700000.0,FERROVIAL,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),598962.75,BUDCL
2025,2,4,Distribution Top,IBM Consulting (AUO),Security Services,Americas,Canada,Canada Other,1776274.51,0.0,FERROVIAL,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),731844.38,BUDCL
2025,3,7,Distribution Top,IBM Consulting (AUO),Security Services,Americas,Canada,Canada Other,1476274.51,820000.0,FERROVIAL,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),611961.57,BUDCL
2025,4,10,Distribution Top,IBM Consulting (AUO),Security Services,Americas,Canada,Canada Other,930000.0,2600000.0,FERROVIAL,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),401736.51,BUDCL
2025,1,1,Distribution Top,IBM Consulting (AUO),Security Services,Americas,Canada,Canada Other,712268.62,0.0,FGF BRANDS,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),259634.21,BUDCL
2025,2,4,Distribution Top,IBM Consulting (AUO),Security Services,Americas,Canada,Canada Other,782964.63,2950000.0,FGF BRANDS,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),289962.5,BUDCL
2025,3,7,Distribution Top,IBM Consulting (AUO),Security Services,Americas,Canada,Canada Other,712970.73,0.0,FGF BRANDS,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),257535.3,BUDCL
2025,4,10,Distribution Top,IBM Consulting (AUO),Security Services,Americas,Canada,Canada Other,532587.96,0.0,FGF BRANDS,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),193356.88,BUDCL
2025,1,1,Distribution Top,IBM Consulting (AUO),Security Services,Americas,Canada,Canada Other,470000.0,700000.0,GEORGE WESTON LIMITED,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),144886.25,BUDCL
2025,2,4,Distribution Top,IBM Consulting (AUO),Security Services,Americas,Canada,Canada Other,640000.0,0.0,GEORGE WESTON LIMITED,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),195349.1,BUDCL
2025,3,7,Distribution Top,IBM Consulting (AUO),Security Services,Americas,Canada,Canada Other,250000.0,0.0,GEORGE WESTON LIMITED,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),75954.85,BUDCL
2025,4,10,Distribution Top,IBM Consulting (AUO),Security Services,Americas,Canada,Canada Other,50000.0,1000000.0,GEORGE WESTON LIMITED,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),14208.57,BUDCL
2025,1,1,Distribution Top,IBM Consulting (AUO),Security Services,Americas,Canada,Canada Other,740000.0,1890956.0,GREATER TORONTO AIRPORTS AUTHORITY,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),185000.0,BUDCL
2025,2,4,Distribution Top,IBM Consulting (AUO),Security Services,Americas,Canada,Canada Other,500000.0,0.0,GREATER TORONTO AIRPORTS AUTHORITY,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),125000.0,BUDCL
2025,3,7,Distribution Top,IBM Consulting (AUO),Security Services,Americas,Canada,Canada Other,500000.0,100000.0,GREATER TORONTO AIRPORTS AUTHORITY,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),125000.0,BUDCL
2025,4,10,Distribution Top,IBM Consulting (AUO),Security Services,Americas,Canada,Canada Other,200000.0,0.0,GREATER TORONTO AIRPORTS AUTHORITY,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),50000.0,BUDCL
2025,1,1,Distribution Top,IBM Consulting (AUO),Security Services,Americas,Canada,Canada Other,500000.0,1032048.43,INTERNATIONAL AIR TRANSPORT ASSOCIATION,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),100000.0,BUDCL
2025,2,4,Distribution Top,IBM Consulting (AUO),Security Services,Americas,Canada,Canada Other,500000.0,32048.43,INTERNATIONAL AIR TRANSPORT ASSOCIATION,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),100000.0,BUDCL
2025,3,7,Distribution Top,IBM Consulting (AUO),Security Services,Americas,Canada,Canada Other,500000.0,32048.43,INTERNATIONAL AIR TRANSPORT ASSOCIATION,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),100000.0,BUDCL
2025,4,10,Distribution Top,IBM Consulting (AUO),Security Services,Americas,Canada,Canada Other,500000.0,1032048.43,INTERNATIONAL AIR TRANSPORT ASSOCIATION,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),100000.0,BUDCL
2025,1,1,Distribution Top,IBM Consulting (AUO),Security Services,Americas,Canada,Canada Other,887851.25,45544.67,JAMAICA BROILERS GROUP LIMITED,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),355098.31,BUDCL
2025,2,4,Distribution Top,IBM Consulting (AUO),Security Services,Americas,Canada,Canada Other,760690.92,395544.67,JAMAICA BROILERS GROUP LIMITED,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),301082.44,BUDCL
2025,3,7,Distribution Top,IBM Consulting (AUO),Security Services,Americas,Canada,Canada Other,360690.92,0.0,JAMAICA BROILERS GROUP LIMITED,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),139099.43,BUDCL
2025,3,7,Distribution Top,IBM Consulting (AUO),Security Services,APAC,ASEAN,ASEAN Other,1431000.0,2500000.0,DEUTSCHE POST DHL,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),259430.0,BUDCL
2025,4,10,Distribution Top,IBM Consulting (AUO),Security Services,APAC,ASEAN,ASEAN Other,1431000.0,2500000.0,DEUTSCHE POST DHL,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),259430.0,BUDCL
2025,1,1,Distribution Top,IBM Consulting (AUO),Security Services,APAC,ASEAN,ASEAN Other,337500.0,337500.0,GARUDA INDONESIA,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),118125.0,BUDCL
2025,2,4,Distribution Top,IBM Consulting (AUO),Security Services,APAC,ASEAN,ASEAN Other,337500.0,337500.0,GARUDA INDONESIA,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),118125.0,BUDCL
2025,3,7,Distribution Top,IBM Consulting (AUO),Security Services,APAC,ASEAN,ASEAN Other,337500.0,337500.0,GARUDA INDONESIA,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),118125.0,BUDCL
2025,4,10,Distribution Top,IBM Consulting (AUO),Security Services,APAC,ASEAN,ASEAN Other,337500.0,337500.0,GARUDA INDONESIA,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),118125.0,BUDCL
2025,1,1,Distribution Top,IBM Consulting (AUO),Security Services,APAC,ASEAN,ASEAN Other,347142.0,0.0,GRABTAXI HOLDINGS PTE. LTD.,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),124971.0,BUDCL
2025,2,4,Distribution Top,IBM Consulting (AUO),Security Services,APAC,ASEAN,ASEAN Other,347142.0,0.0,GRABTAXI HOLDINGS PTE. LTD.,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),124971.0,BUDCL
2025,3,7,Distribution Top,IBM Consulting (AUO),Security Services,APAC,ASEAN,ASEAN Other,347142.0,0.0,GRABTAXI HOLDINGS PTE. LTD.,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),124971.0,BUDCL
2025,4,10,Distribution Top,IBM Consulting (AUO),Security Services,APAC,ASEAN,ASEAN Other,347142.0,0.0,GRABTAXI HOLDINGS PTE. LTD.,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),124971.0,BUDCL
2025,1,1,Distribution Top,IBM Consulting (AUO),Security Services,APAC,ASEAN,ASEAN Other,1600000.0,1600000.0,LAZADA SOUTH EAST ASIA PTE LTD,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),576000.0,BUDCL
2025,2,4,Distribution Top,IBM Consulting (AUO),Security Services,APAC,ASEAN,ASEAN Other,1600000.0,1600000.0,LAZADA SOUTH EAST ASIA PTE LTD,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),576000.0,BUDCL
2025,3,7,Distribution Top,IBM Consulting (AUO),Security Services,APAC,ASEAN,ASEAN Other,1600000.0,1600000.0,LAZADA SOUTH EAST ASIA PTE LTD,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),576000.0,BUDCL
2025,4,10,Distribution Top,IBM Consulting (AUO),Security Services,APAC,ASEAN,ASEAN Other,1600000.0,1600000.0,LAZADA SOUTH EAST ASIA PTE LTD,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),576000.0,BUDCL
2025,1,1,Distribution Top,IBM Consulting (AUO),Security Services,APAC,ASEAN,ASEAN Other,527198.59,0.0,LVMH,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),126527.66,BUDCL
2025,2,4,Distribution Top,IBM Consulting (AUO),Security Services,APAC,ASEAN,ASEAN Other,380973.17,0.0,LVMH,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),91433.56,BUDCL
2025,3,7,Distribution Top,IBM Consulting (AUO),Security Services,APAC,ASEAN,ASEAN Other,306324.63,0.0,LVMH,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),73517.91,BUDCL
2025,4,10,Distribution Top,IBM Consulting (AUO),Security Services,APAC,ASEAN,ASEAN Other,253357.48,0.0,LVMH,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),60805.8,BUDCL
2025,1,1,Distribution Top,IBM Consulting (AUO),Security Services,APAC,ASEAN,ASEAN Other,2598071.0,1000000.0,SUNTORY,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),545594.91,BUDCL
2025,2,4,Distribution Top,IBM Consulting (AUO),Security Services,APAC,ASEAN,ASEAN Other,2725365.85,1000000.0,SUNTORY,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),572326.83,BUDCL
2025,3,7,Distribution Top,IBM Consulting (AUO),Security Services,APAC,ASEAN,ASEAN Other,3922417.67,11000000.0,SUNTORY,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),823707.71,BUDCL
2025,4,10,Distribution Top,IBM Consulting (AUO),Security Services,APAC,ASEAN,ASEAN Other,4150441.0,1000000.0,SUNTORY,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),871592.61,BUDCL
2025,1,1,Distribution Top,IBM Consulting (AUO),Security Services,APAC,ANZ,Australia Other,778000.0,420000.0,ASAHI BREWERIES LTD.,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),155600.0,BUDCL
2025,2,4,Distribution Top,IBM Consulting (AUO),Security Services,APAC,ANZ,Australia Other,778000.0,800000.0,ASAHI BREWERIES LTD.,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),155600.0,BUDCL
2025,3,7,Distribution Top,IBM Consulting (AUO),Security Services,APAC,ANZ,Australia Other,1178000.0,10000000.0,ASAHI BREWERIES LTD.,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),235600.0,BUDCL
2025,4,10,Distribution Top,IBM Consulting (AUO),Security Services,APAC,ANZ,Australia Other,1878000.0,600000.0,ASAHI BREWERIES LTD.,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),375600.0,BUDCL
2025,1,1,Distribution Top,IBM Consulting (AUO),Security Services,APAC,ANZ,Australia Other,198569.97,166666.67,AURIZON OPERATIONS,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),67166.29,BUDCL
2025,2,4,Distribution Top,IBM Consulting (AUO),Security Services,APAC,ANZ,Australia Other,245079.31,0.0,AURIZON OPERATIONS,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),76493.45,BUDCL
2025,3,7,Distribution Top,IBM Consulting (AUO),Security Services,APAC,ANZ,Australia Other,245079.31,0.0,AURIZON OPERATIONS,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),76493.45,BUDCL
2025,4,10,Distribution Top,IBM Consulting (AUO),Security Services,APAC,ANZ,Australia Other,245079.31,0.0,AURIZON OPERATIONS,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),76493.45,BUDCL
2025,1,1,Distribution Top,IBM Consulting (AUO),Security Services,APAC,ANZ,Australia Other,100000.0,10000000.0,AUSTRALIA POST,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),20000.0,BUDCL
2025,2,4,Distribution Top,IBM Consulting (AUO),Security Services,APAC,ANZ,Australia Other,348178.66,10000000.0,AUSTRALIA POST,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),69635.73,BUDCL
2025,3,7,Distribution Top,IBM Consulting (AUO),Security Services,APAC,ANZ,Australia Other,756425.86,20000000.0,AUSTRALIA POST,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),151285.17,BUDCL
2025,4,10,Distribution Top,IBM Consulting (AUO),Security Services,APAC,ANZ,Australia Other,4350000.0,0.0,AUSTRALIA POST,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),870000.0,BUDCL
2025,1,1,Distribution Top,IBM Consulting (AUO),Security Services,APAC,ANZ,Australia Other,108585.5,0.0,CHINA COMMUNICATIONS CONSTRUCTION COMPANY,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),27146.38,BUDCL
2025,2,4,Distribution Top,IBM Consulting (AUO),Security Services,APAC,ANZ,Australia Other,108761.53,1305000.0,CHINA COMMUNICATIONS CONSTRUCTION COMPANY,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),27190.38,BUDCL
2025,3,7,Distribution Top,IBM Consulting (AUO),Security Services,APAC,ANZ,Australia Other,343761.53,0.0,CHINA COMMUNICATIONS CONSTRUCTION COMPANY,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),85940.38,BUDCL
2025,4,10,Distribution Top,IBM Consulting (AUO),Security Services,APAC,ANZ,Australia Other,343761.53,0.0,CHINA COMMUNICATIONS CONSTRUCTION COMPANY,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),85940.38,BUDCL
2025,1,1,Distribution Top,IBM Consulting (AUO),Security Services,APAC,ANZ,Australia Other,2132952.0,0.0,CO-OP BULK HANDLING,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),-217561.1,BUDCL
2025,2,4,Distribution Top,IBM Consulting (AUO),Security Services,APAC,ANZ,Australia Other,1517968.06,1920000.0,CO-OP BULK HANDLING,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),-154832.74,BUDCL
2025,3,7,Distribution Top,IBM Consulting (AUO),Security Services,APAC,ANZ,Australia Other,2310583.44,800000.0,CO-OP BULK HANDLING,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),-235679.51,BUDCL
2025,4,10,Distribution Top,IBM Consulting (AUO),Security Services,APAC,ANZ,Australia Other,811521.9,0.0,CO-OP BULK HANDLING,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),-82775.23,BUDCL
2025,1,1,Distribution Top,IBM Consulting (AUO),Security Services,APAC,ANZ,Australia Other,108585.5,0.0,GLENCORE COAL,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),27146.38,BUDCL
2025,2,4,Distribution Top,IBM Consulting (AUO),Security Services,APAC,ANZ,Australia Other,108761.53,1305000.0,GLENCORE COAL,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),27190.38,BUDCL
2025,3,7,Distribution Top,IBM Consulting (AUO),Security Services,APAC,ANZ,Australia Other,343761.53,0.0,GLENCORE COAL,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),85940.38,BUDCL
2025,4,10,Distribution Top,IBM Consulting (AUO),Security Services,APAC,ANZ,Australia Other,343761.53,0.0,GLENCORE COAL,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),85940.38,BUDCL
2025,1,1,Distribution Top,IBM Consulting (AUO),Security Services,APAC,ANZ,Australia Other,198569.97,166666.67,WOOLWORTHS LTD,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),67166.29,BUDCL
2025,2,4,Distribution Top,IBM Consulting (AUO),Security Services,APAC,ANZ,Australia Other,245079.31,0.0,WOOLWORTHS LTD,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),76493.45,BUDCL
2025,3,7,Distribution Top,IBM Consulting (AUO),Security Services,APAC,ANZ,Australia Other,245079.31,0.0,WOOLWORTHS LTD,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),76493.45,BUDCL
2025,4,10,Distribution Top,IBM Consulting (AUO),Security Services,APAC,ANZ,Australia Other,245079.31,0.0,WOOLWORTHS LTD,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),76493.45,BUDCL
2025,1,1,Distribution Top,IBM Consulting (AUO),Security Services,APAC,ANZ,Australia Other,198569.97,166666.67,WORMALD AUSTRALIA PTY LTD,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),67166.29,BUDCL
2025,2,4,Distribution Top,IBM Consulting (AUO),Security Services,APAC,ANZ,Australia Other,245079.31,0.0,WORMALD AUSTRALIA PTY LTD,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),76493.45,BUDCL
2025,3,7,Distribution Top,IBM Consulting (AUO),Security Services,APAC,ANZ,Australia Other,245079.31,0.0,WORMALD AUSTRALIA PTY LTD,IBM Consulting External Segment Top (AUO),IBM Consulting Service Line Top (AUO),IBM Consulting Offering Top (AUO),76493.45,BUDCL
