YEAR,QUARTER,MONTH,GEOGRAPHY,MARKET,COUNTRY,REGION,BRANCH,UT15_NAME,UT17_NAME,UT20_NAME,UT30_NAME,REVENUE,GROSS_PROFIT,REVENUE_PY,GROSS_PROFIT_PY,REVENUE_PPY,GROSS_PROFIT_PPY
2022,1,1,APAC,Greater China Group Market,Hong Kong,Greater China Group Region,Hong Kong Select,Data Platform,Data Fabric,Data Intelligence,SPSS Statistics,343.58,343.58,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,Hong Kong,Greater China Group Region,Hong Kong Select,Data Platform,Data Fabric,Databases,Db2,4817.11,4817.11,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,Hong Kong,Greater China Group Region,Hong Kong Select,Data Platform,Data and AI Top (AUO),Data Platform Top Portfolio (AUO),Data Platform Top (AUO),-80.21,-80.21,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,Hong Kong,Greater China Group Region,Hong Kong Select,Public Cloud Platform,Public Cloud Contracts,Public Cloud Contracts Portfolio,Cloud Public Subscription (Cross BU),0.0,0.0,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,Hong Kong,Greater China Group Region,Hong Kong Select,Public Cloud Platform,Public Cloud PaaS,Cloud Native PaaS,Cloud Containers,1425.0,1425.0,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,Hong Kong,Greater China Group Region,Hong Kong Select,Public Cloud Platform,Public Cloud PaaS,Cloud Native PaaS,Cloud Data Services,-195.3,-195.3,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,Hong Kong,Greater China Group Region,Hong Kong Select,Public Cloud Platform,Public Cloud PaaS,Cloud Native PaaS,Observability,56.29,56.29,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,Hong Kong,Greater China Group Region,Hong Kong Select,Public Cloud Platform,Public Cloud PaaS,PaaS True Up / Top (AUO),"PaaS True Up, Allocations and Other (AUO)",-801.45,-801.45,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,Hong Kong,Greater China Group Region,Hong Kong Select,Public Cloud Platform,Public Cloud TEL & Support,Technology Expert Labs & Support,IBM Cloud Premium & Advanced Support,1176.86,1176.86,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,Hong Kong,Greater China Group Region,Hong Kong Strategic,Automation Platform,Application Development & Integration,B2B Integration,Blockchain Support,228.19,228.19,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,Hong Kong,Greater China Group Region,Hong Kong Strategic,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),Automation Top (AUO),477.13,477.13,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,Hong Kong,Greater China Group Region,Hong Kong Strategic,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),"Partner Rebates, Unassigned, Miscds, Other (AUO)",23958.46,23958.46,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,Hong Kong,Greater China Group Region,Hong Kong Strategic,Data Platform,AI Productivity,AI Assistants,watsonx Orchestrate,9107.04,9107.04,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,Hong Kong,Greater China Group Region,Hong Kong Strategic,Data Platform,Data Fabric,Data Intelligence,Cloud Pak for Data,601.6,601.6,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,Hong Kong,Greater China Group Region,Hong Kong Strategic,Public Cloud Platform,Public Cloud Contracts,Public Cloud Contracts Portfolio,Cloud Public Subscription (Cross BU),0.0,0.0,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,Hong Kong,Greater China Group Region,Hong Kong Strategic,Public Cloud Platform,Public Cloud PaaS,Cloud Native PaaS,Cloud Data Services,643.09,643.09,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,Hong Kong,Greater China Group Region,Hong Kong Strategic,Public Cloud Platform,Public Cloud PaaS,PaaS True Up / Top (AUO),"PaaS True Up, Allocations and Other (AUO)",9687.9,9687.9,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,Hong Kong,Greater China Group Region,Hong Kong Strategic,Public Cloud Platform,Public Cloud TEL & Support,Technology Expert Labs & Support,IBM Cloud Premium & Advanced Support,2072.01,2072.01,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,Hong Kong,Greater China Group Region,Unassigned,Automation Platform,Application Development & Integration,Application Integration,Aspera,119.99,119.99,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,Hong Kong,Greater China Group Region,Unassigned,Automation Platform,Application Development & Integration,B2B Integration,Sterling Data Exchange SaaS,323.26,323.26,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,Hong Kong,Greater China Group Region,Unassigned,Automation Platform,Application Development & Integration,B2B Integration,Video Streaming,527.16,527.16,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,Hong Kong,Greater China Group Region,Unassigned,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),Automation Top (AUO),52.94,52.94,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,Hong Kong,Greater China Group Region,Unassigned,Automation Platform,Infrastructure Automation,Identity and Access Mgmt,MaaS360 Mobile Security and Management,219.54,219.54,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,Hong Kong,Greater China Group Region,Unassigned,Blockchain Solutions Withdrawn,Blockchain Withdrawn,Blockchain Solutions Portfolio Withdrawn,TradeLens Withdrawn,2271.67,2271.67,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,Hong Kong,Greater China Group Region,Unassigned,Data Platform,AI Productivity,AI Assistants,watsonx Orchestrate,1581.81,1581.81,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,Hong Kong,Greater China Group Region,Unassigned,Data Platform,AI Productivity,Business Analytics,Cognos Analytics,9.99,9.99,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,Hong Kong,Greater China Group Region,Unassigned,Data Platform,Data Fabric,Data Intelligence,SPSS Statistics,2938.52,2938.52,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,Hong Kong,Greater China Group Region,Unassigned,Public Cloud Platform,Public Cloud PaaS,Cloud Native PaaS,Cloud Containers,5389.55,5389.55,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,Hong Kong,Greater China Group Region,Unassigned,Public Cloud Platform,Public Cloud PaaS,Cloud Native PaaS,Cloud Data Services,256.36,256.36,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,Hong Kong,Greater China Group Region,Unassigned,Public Cloud Platform,Public Cloud PaaS,PaaS True Up / Top (AUO),"PaaS True Up, Allocations and Other (AUO)",50.11,50.11,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,Hong Kong,Greater China Group Region,Unassigned,Public Cloud Platform,Public Cloud TEL & Support,Technology Expert Labs & Support,IBM Cloud Premium & Advanced Support,250.1,250.1,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,Macao,Greater China Group Region,Hong Kong Select,Automation Platform,Application Development & Integration,B2B Integration,Blockchain Support,-0.38,-0.38,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,Macao,Greater China Group Region,Hong Kong Select,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),Automation Top (AUO),-0.79,-0.79,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,Macao,Greater China Group Region,Hong Kong Select,Data Platform,AI Productivity,AI Assistants,watsonx Orchestrate,1.81,1.81,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,Macao,Greater China Group Region,Hong Kong Select,Data Platform,Data and AI Top (AUO),Data Platform Top Portfolio (AUO),Data Platform Top (AUO),-16.11,-16.11,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,Macao,Greater China Group Region,Hong Kong Select,Public Cloud Platform,Public Cloud PaaS,PaaS True Up / Top (AUO),"PaaS True Up, Allocations and Other (AUO)",-17.16,-17.16,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,Macao,Greater China Group Region,Hong Kong Select,Talent Management Solutions,Cognitive Talent Management,Renewals Only - Talent Acquisition,Renewals Only - Kenexa Talent Acquisition Suite,7029.97,7029.97,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,Macao,Greater China Group Region,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,-6326.97,-6326.97,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,Taiwan,Greater China Group Region,Taiwan Non Sales,Automation Platform,Application Development & Integration,B2B Integration,Sterling Data Exchange SaaS,177.69,177.69,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,Taiwan,Greater China Group Region,Taiwan Non Sales,Data Platform,AI Productivity,AI Assistants,watsonx Orchestrate,0.24,0.24,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,Taiwan,Greater China Group Region,Taiwan Non Sales,Data Platform,Data Fabric,Data Intelligence,SPSS Statistics,183.88,183.88,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,Taiwan,Greater China Group Region,Taiwan Non Sales,Public Cloud Platform,Public Cloud PaaS,PaaS True Up / Top (AUO),"PaaS True Up, Allocations and Other (AUO)",24.56,24.56,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,Taiwan,Greater China Group Region,Taiwan Select,Automation Platform,Application Development & Integration,B2B Integration,Blockchain Support,-1.22,-1.22,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,Taiwan,Greater China Group Region,Taiwan Select,Automation Platform,Application Development & Integration,B2B Integration,Sterling Data Exchange SaaS,6149.95,6149.95,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,Taiwan,Greater China Group Region,Taiwan Select,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),Automation Top (AUO),116.94,116.94,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,Taiwan,Greater China Group Region,Taiwan Select,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),IoT Platform Withdrawn,46.32,46.32,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,Taiwan,Greater China Group Region,Taiwan Select,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),"Partner Rebates, Unassigned, Miscds, Other (AUO)",2787.49,2787.49,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,Taiwan,Greater China Group Region,Taiwan Select,Automation Platform,Infrastructure Automation,Identity and Access Mgmt,MaaS360 Mobile Security and Management,1780.28,1780.28,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,Taiwan,Greater China Group Region,Taiwan Select,Automation Platform,Technology Business Management,Asset Lifecycle Management,Environmental Intelligence,-0.02,-0.02,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,Taiwan,Greater China Group Region,Taiwan Select,Data Platform,AI Productivity,AI Assistants,watsonx Orchestrate,-416.09,-416.09,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,Taiwan,Greater China Group Region,Taiwan Select,Data Platform,Data Fabric,Data Integration,Data Fabric Ecosystem & Emerging,1832.39,1832.39,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,Taiwan,Greater China Group Region,Taiwan Select,Data Platform,Data Fabric,Data Intelligence,Cloud Pak for Data,1.75,1.75,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,Taiwan,Greater China Group Region,Taiwan Select,Data Platform,Data Fabric,Data Intelligence,SPSS Statistics,719.68,719.68,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,Taiwan,Greater China Group Region,Taiwan Select,Data Platform,Data and AI Top (AUO),Data Platform Top Portfolio (AUO),Data Platform Top (AUO),2322.22,2322.22,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,Taiwan,Greater China Group Region,Taiwan Select,Public Cloud Platform,Public Cloud Contracts,Public Cloud Contracts Portfolio,IBM Cloud Subscription (BP & Annuity Use Only),3561.25,3561.25,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,Taiwan,Greater China Group Region,Taiwan Select,Public Cloud Platform,Public Cloud Contracts,Public Cloud Contracts Portfolio,Power VSI Subscription - (BP & Annuity Use Only),767.62,767.62,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,Taiwan,Greater China Group Region,Taiwan Select,Public Cloud Platform,Public Cloud PaaS,Cloud Native PaaS,Cloud Data Services,581.97,581.97,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,Taiwan,Greater China Group Region,Taiwan Select,Public Cloud Platform,Public Cloud PaaS,Cloud Native PaaS,Observability,26.88,26.88,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,Taiwan,Greater China Group Region,Taiwan Select,Public Cloud Platform,Public Cloud PaaS,PaaS True Up / Top (AUO),"PaaS True Up, Allocations and Other (AUO)",2239.22,2239.22,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,Taiwan,Greater China Group Region,Taiwan Select,Public Cloud Platform,Public Cloud TEL & Support,Technology Expert Labs & Support,IBM Cloud Premium & Advanced Support,156.93,156.93,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,Taiwan,Greater China Group Region,Taiwan Strategic,Automation Platform,Application Development & Integration,Application Integration,"Financial Transactions,Payments & Insights",1752.74,1752.74,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,Taiwan,Greater China Group Region,Taiwan Strategic,Automation Platform,Application Development & Integration,B2B Integration,Blockchain Support,-2.89,-2.89,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,Taiwan,Greater China Group Region,Taiwan Strategic,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),Automation Top (AUO),-4.06,-4.06,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,Taiwan,Greater China Group Region,Taiwan Strategic,Data Platform,AI Productivity,AI Assistants,watsonx Orchestrate,-62.71,-62.71,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,Taiwan,Greater China Group Region,Taiwan Strategic,Data Platform,Data Fabric,Data Intelligence,Cloud Pak for Data,-4.31,-4.31,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,Taiwan,Greater China Group Region,Taiwan Strategic,Data Platform,Data Fabric,Data Intelligence,SPSS Statistics,367.76,367.76,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,Taiwan,Greater China Group Region,Taiwan Strategic,Public Cloud Platform,Public Cloud PaaS,Cloud Native PaaS,Cloud Data Services,-5.85,-5.85,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,Taiwan,Greater China Group Region,Taiwan Strategic,Public Cloud Platform,Public Cloud PaaS,PaaS True Up / Top (AUO),"PaaS True Up, Allocations and Other (AUO)",-81.87,-81.87,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,Taiwan,Greater China Group Region,Unassigned,Automation Platform,Application Development & Integration,Application Integration,Aspera,776.39,776.39,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,Taiwan,Greater China Group Region,Unassigned,Automation Platform,Application Development & Integration,B2B Integration,Sterling Data Exchange SaaS,67.33,67.33,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,Taiwan,Greater China Group Region,Unassigned,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),IoT Platform Withdrawn,0.04,0.04,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,Taiwan,Greater China Group Region,Unassigned,Data Platform,Data Fabric,Data Intelligence,SPSS Statistics,1739.4,1739.4,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,Taiwan,Greater China Group Region,Unassigned,Public Cloud Platform,Public Cloud Contracts,Public Cloud Contracts Portfolio,Power VSI Subscription - (BP & Annuity Use Only),767.62,767.62,0.0,0.0,0.0,0.0
2022,1,1,APAC,Greater China Group Market,Taiwan,Greater China Group Region,Unassigned,Public Cloud Platform,Public Cloud PaaS,PaaS True Up / Top (AUO),"PaaS True Up, Allocations and Other (AUO)",151.1,151.1,0.0,0.0,0.0,0.0
2022,1,1,APAC,India/South Asia Market,Bangladesh,India/South Asia Region,ISA North & East & Bangladesh,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),Automation Top (AUO),505.22,505.22,0.0,0.0,0.0,0.0
2022,1,1,APAC,India/South Asia Market,Bangladesh,India/South Asia Region,ISA North & East & Bangladesh,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),"Partner Rebates, Unassigned, Miscds, Other (AUO)",1073.84,1073.84,0.0,0.0,0.0,0.0
2022,1,1,APAC,India/South Asia Market,Bangladesh,India/South Asia Region,Unassigned,Public Cloud Platform,Public Cloud PaaS,Cloud Native PaaS,Cloud Containers,157.02,157.02,0.0,0.0,0.0,0.0
2022,1,1,APAC,India/South Asia Market,India PTE Ltd,India/South Asia Region,ISA Non Sales,Automation Platform,Application Development & Integration,Application Integration,API Connect,12399.54,12399.54,0.0,0.0,0.0,0.0
2022,1,1,APAC,India/South Asia Market,India PTE Ltd,India/South Asia Region,ISA Non Sales,Automation Platform,Application Development & Integration,Application Integration,Aspera,70.57,70.57,0.0,0.0,0.0,0.0
2022,1,1,APAC,India/South Asia Market,India PTE Ltd,India/South Asia Region,ISA Non Sales,Automation Platform,Application Development & Integration,B2B Integration,Blockchain Support,-4.73,-4.73,0.0,0.0,0.0,0.0
2022,1,1,APAC,India/South Asia Market,India PTE Ltd,India/South Asia Region,ISA Non Sales,Automation Platform,Application Development & Integration,B2B Integration,Video Streaming,93.18,93.18,0.0,0.0,0.0,0.0
2022,1,1,APAC,India/South Asia Market,India PTE Ltd,India/South Asia Region,ISA Non Sales,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),Automation Top (AUO),99.78,99.78,0.0,0.0,0.0,0.0
2022,1,1,APAC,India/South Asia Market,India PTE Ltd,India/South Asia Region,ISA Non Sales,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),"Sustainability Software Top-BP Rebates, Acctg Miscodes (AUO)",124.93,124.93,0.0,0.0,0.0,0.0
